code,snapshot_date,Unnamed: 0,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
270870,2026-05-13,2295,KR7270870009,뉴트리,KOSDAQ,중견기업부,4100,2,-20,-0.49,4120,4175,4040,8685,35550160,37720918400,9200224,KSQ
065950,2026-05-13,2296,KR7065950008,웰크론,KOSDAQ,중견기업부,1334,2,-11,-0.82,1385,1385,1303,86443,115218785,37660556868,28231302,KSQ
004365,2026-05-13,2297,KR7004361002,세방우,KOSPI,,10200,2,-100,-0.97,10300,10300,10200,5341,54645390,37630350000,3689250,STK
006200,2026-05-13,2298,KR7006200000,한국전자홀딩스,KOSPI,,801,0,0,0.0,0,0,0,0,0,37489311936,46803136,STK
075130,2026-05-13,2299,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2255,2,-100,-4.25,2350,2360,2245,67678,154707435,37483331600,16622320,KSQ
045300,2026-05-13,2300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3550,1,240,7.25,3270,3550,3205,209627,718949489,37441892600,10547012,KSQ
038880,2026-05-13,2301,KR7038880001,아이에이,KOSDAQ,투자주의환기종목(소속부없음),995,2,-17,-1.68,1021,1033,994,145548,146018763,37384256415,37572117,KSQ
024890,2026-05-13,2302,KR7024890006,대원화성,KOSPI,,906,0,0,0.0,0,0,0,0,0,37371731712,41249152,STK
900340,2026-05-13,2303,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),742,0,0,0.0,0,0,0,0,0,37345548576,50330928,KSQ
033200,2026-05-13,2304,KR7033200007,모아텍,KOSDAQ,투자주의환기종목(소속부없음),4055,1,105,2.66,3955,4065,3850,30636,121163405,37324365095,9204529,KSQ
424760,2026-05-13,2305,KR7424760007,벨로크,KOSDAQ,벤처기업부,1887,0,0,0.0,0,0,0,0,0,37321684179,19778317,KSQ
177830,2026-05-13,2306,KR7177830007,파버나인,KOSDAQ,벤처기업부,2765,3,0,0.0,2730,2795,2710,19637,53817815,37310774515,13493951,KSQ
462980,2026-05-13,2307,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,2045,2,-45,-2.15,2090,2100,2015,129109,265292885,37289423665,18234437,KSQ
257370,2026-05-13,2308,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,2975,3,0,0.0,2975,3065,2935,31200,93403845,37201961475,12504861,KSQ
238490,2026-05-13,2309,KR7238490007,힘스,KOSDAQ,벤처기업부,3280,2,-45,-1.35,3240,3345,3240,15540,50928700,37104134080,11312236,KSQ
383930,2026-05-13,2310,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,2900,2,-100,-3.33,3040,3085,2750,221648,636913030,37073971200,12784128,KSQ
33626L,2026-05-13,2311,KR733626K021,두산퓨얼셀2우B,KOSPI,,12410,2,-650,-4.98,13030,13030,11910,25782,315492640,37059983000,2986300,STK
038870,2026-05-13,2312,KR7038870002,에코심플렉스,KOSDAQ,중견기업부,2640,1,15,0.57,2625,2685,2555,53845,141479060,36999465360,14014949,KSQ
270520,2026-05-13,2313,KR7270520000,앱튼,KOSDAQ,투자주의환기종목(소속부없음),1878,4,433,29.97,1486,1878,1350,2486693,4201256977,36919440492,19658914,KSQ
012620,2026-05-13,2314,KR7012620001,원일특강,KOSDAQ,우량기업부,8380,2,-120,-1.41,8500,8640,8330,9438,79279390,36872000000,4400000,KSQ
134790,2026-05-13,2315,KR7134790005,시디즈,KOSPI,,18410,2,-160,-0.86,18690,18690,18400,1813,33448080,36820000000,2000000,STK
090150,2026-05-13,2316,KR7090150004,아이윈,KOSDAQ,중견기업부,879,1,31,3.66,848,885,839,72692,62363568,36808382547,41875293,KSQ
001000,2026-05-13,2317,KR7001000009,신라섬유,KOSDAQ,중견기업부,1510,1,4,0.27,1483,1536,1483,31305,47186854,36659085400,24277540,KSQ
013810,2026-05-13,2318,KR7013810007,스페코,KOSDAQ,중견기업부,2500,2,-40,-1.57,2540,2555,2475,87955,220657120,36638675000,14655470,KSQ
262840,2026-05-13,2319,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,3455,2,-15,-0.43,3430,3500,3400,41411,143001830,36508819160,10566952,KSQ
002025,2026-05-13,2320,KR7002021004,코오롱우,KOSPI,,31450,2,-1200,-3.68,32400,32400,30300,8786,270808500,36495743650,1160437,STK
317240,2026-05-13,2321,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,1250,1,7,0.56,1230,1281,1203,266713,326660800,36470888750,29176711,KSQ
169330,2026-05-13,2322,KR7169330008,엠브레인,KOSDAQ,중견기업부,1991,2,-59,-2.88,2050,2050,1914,68891,135443272,36468983738,18316918,KSQ
263920,2026-05-13,2323,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,3700,2,-20,-0.54,3685,3795,3675,2396,8889635,36293396200,9809026,KSQ
005820,2026-05-13,2324,KR7005820006,원림,KOSPI,,15780,2,-430,-2.65,15890,16210,15780,3132,49633910,36261966600,2297970,STK
196490,2026-05-13,2325,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),6090,0,0,0.0,0,0,0,0,0,36245518050,5951645,KSQ
33637K,2026-05-13,2326,KR733637K010,솔루스첨단소재1우,KOSPI,,2140,2,-10,-0.47,2125,2160,2090,35098,74454575,36184759240,16908766,STK
010640,2026-05-13,2327,KR7010640001,진양폴리,KOSPI,,2165,1,5,0.23,2180,2210,2135,58420,126968368,36155500000,16700000,STK
038950,2026-05-13,2328,KR7038950002,파인디지털,KOSDAQ,중견기업부,3540,1,50,1.43,3490,3560,3470,7926,27920700,36146108100,10210765,KSQ
002870,2026-05-13,2329,KR7002870004,신풍,KOSPI,,1033,1,8,0.78,1025,1050,1016,85040,87357826,36112337100,34958700,STK
094860,2026-05-13,2330,KR7094860004,네오리진,KOSDAQ,중견기업부,1438,1,11,0.77,1427,1444,1380,201943,288133270,36108200132,25110014,KSQ
290270,2026-05-13,2331,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3750,2,-60,-1.57,3805,3860,3740,85533,323090525,36028770000,9607672,KSQ
318000,2026-05-13,2333,KR7318000007,KBG,KOSDAQ,벤처기업부,4120,2,-130,-3.06,4250,4250,4100,31809,132409625,36009718760,8740223,KSQ
342870,2026-05-13,2334,KR7342870003,오아,KOSDAQ,중견기업부,6600,1,80,1.23,6470,6660,6430,5001,32882820,35971300200,5450197,KSQ
284620,2026-05-13,2335,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ
071850,2026-05-13,2336,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1482,2,-5,-0.34,1510,1510,1436,3708,5425117,35954710116,24260938,KSQ
290560,2026-05-13,2337,KR7290560002,파라택시스이더리움,KOSDAQ,벤처기업부,1603,1,34,2.17,1585,1639,1569,109496,175216370,35847456190,22362730,KSQ
376980,2026-05-13,2338,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,3665,2,-110,-2.91,3840,3840,3615,60663,225671150,35793834010,9766394,KSQ
009810,2026-05-13,2339,KR7009810003,플레이그램,KOSPI,,1178,0,0,0.0,0,0,0,0,0,35784695000,30377500,STK
118000,2026-05-13,2340,KR7118000009,메타케어,KOSPI,,208,0,0,0.0,0,0,0,0,0,35729691712,171777364,STK
060540,2026-05-13,2341,KR7060540002,에스에이티,KOSDAQ,중견기업부,1367,1,4,0.29,1363,1375,1333,51701,69959138,35724229302,26133306,KSQ
068940,2026-05-13,2342,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ
464580,2026-05-13,2343,KR7464580000,닷밀,KOSDAQ,기술성장기업부,1931,2,-104,-5.11,2005,2005,1855,100744,196697758,35542157859,18406089,KSQ
035200,2026-05-13,2344,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3650,3,0,0.0,3615,3730,3600,61630,225265300,35516653500,9730590,KSQ
130500,2026-05-13,2345,KR7130500002,GH신소재,KOSDAQ,중견기업부,2440,2,-10,-0.41,2405,2500,2400,40756,99817530,35489926880,14545052,KSQ
019570,2026-05-13,2346,KR7019570001,플루토스,KOSDAQ,중견기업부,433,2,-12,-2.7,445,451,432,1285214,563553046,35441068186,81850042,KSQ
027580,2026-05-13,2347,KR7027580000,상보,KOSDAQ,중견기업부,598,0,0,0.0,0,0,0,0,0,35390404842,59181279,KSQ
263050,2026-05-13,2348,KR7263050007,유틸렉스,KOSDAQ,관리종목(소속부없음),959,0,0,0.0,0,0,0,0,0,35324626904,36834856,KSQ
317120,2026-05-13,2350,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2310,1,10,0.43,2300,2385,2280,270348,627225733,35250600000,15260000,KSQ
021880,2026-05-13,2351,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,166,1,7,4.4,159,206,158,25152502,4729191948,35222611728,212184408,KSQ
086060,2026-05-13,2352,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4090,2,-50,-1.21,4110,4155,3915,25247,102361830,35217300830,8610587,KSQ
021650,2026-05-13,2353,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2150,1,15,0.7,2150,2170,2105,13501,28914235,35153710450,16350563,KSQ
013720,2026-05-13,2354,KR7013720008,THE CUBE&,KOSDAQ,중견기업부,577,1,15,2.67,562,585,547,473098,270188252,35097838511,60828143,KSQ
065370,2026-05-13,2355,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,4740,2,-80,-1.66,4820,4820,4700,27021,128027785,34999941960,7383954,KSQ
239340,2026-05-13,2356,KR7239340003,이스트에이드,KOSDAQ,중견기업부,1295,2,-41,-3.07,1348,1348,1267,47385,61255662,34938626030,26979634,KSQ
354200,2026-05-13,2357,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,1300,1,65,5.26,1235,1300,1222,397726,503385932,34852675000,26809750,KSQ
296640,2026-05-13,2358,KR7296640006,이노에이엑스,KOSDAQ,벤처기업부,6720,2,-190,-2.75,6910,6910,6620,36169,242938565,34797853440,5178252,KSQ
089140,2026-05-13,2359,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2270,1,265,13.22,2005,2335,1986,499954,1103320252,34767851180,15316234,KSQ
303530,2026-05-13,2360,KR7303530000,이노뎁,KOSDAQ,벤처기업부,4725,1,105,2.27,4650,4725,4495,10750,48840332,34678187775,7339299,KSQ
099390,2026-05-13,2361,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,4190,3,0,0.0,4160,4315,4050,24915,104548140,34392705770,8208283,KSQ
333050,2026-05-13,2362,KR7333050003,이노테나,KOSDAQ,벤처기업부,1393,0,0,0.0,0,0,0,0,0,34286363118,24613326,KSQ
438700,2026-05-13,2363,KR7438700007,버넥트,KOSDAQ,기술성장기업부,3075,1,65,2.16,3015,3205,2965,40831,124271195,34270536750,11144890,KSQ
237750,2026-05-13,2364,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5270,2,-200,-3.66,5250,5490,5250,70354,373905860,34237082000,6496600,KSQ
090370,2026-05-13,2365,KR7090370008,메타랩스,KOSPI,,1364,1,53,4.04,1344,1412,1302,136505,187018166,33969995796,24904689,STK
131220,2026-05-13,2366,KR7131220006,대한과학,KOSDAQ,벤처기업부,4555,2,-45,-0.98,4510,4615,4470,26637,120829808,33955201950,7454490,KSQ
054220,2026-05-13,2367,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,548,0,0,0.0,0,0,0,0,0,33950288388,61953081,KSQ
000040,2026-05-13,2368,KR7000040006,KR모터스,KOSPI,,393,2,-10,-2.48,423,423,393,237759,95084929,33945447312,86375184,STK
039740,2026-05-13,2369,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,4225,1,70,1.68,4155,4275,4040,71965,297075195,33877727325,8018397,KSQ
276730,2026-05-13,2370,KR7276730009,한울앤제주,KOSDAQ,투자주의환기종목(소속부없음),15290,1,790,5.45,15000,15580,14100,41505,622621890,33867105360,2214984,KSQ
045510,2026-05-13,2371,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1050,2,-3,-0.28,1077,1077,1033,239202,252036861,33819756600,32209292,KSQ
109960,2026-05-13,2372,KR7109960005,앱토크롬,KOSDAQ,투자주의환기종목(소속부없음),153,0,0,0.0,0,0,0,0,0,33780758157,220789269,KSQ
159910,2026-05-13,2373,KR7159910009,에코글로우,KOSDAQ,중견기업부,3225,2,-360,-10.04,3560,3560,3110,54155,176641820,33756387825,10467097,KSQ
097780,2026-05-13,2374,KR7097780001,에코볼트,KOSDAQ,중견기업부,664,0,0,0.0,0,0,0,0,0,33686528072,50732723,KSQ
006740,2026-05-13,2375,KR7006740005,블루산업개발,KOSPI,,589,0,0,0.0,0,0,0,0,0,33558621332,56975588,STK
198940,2026-05-13,2377,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,861,0,0,0.0,0,0,0,0,0,33512684058,38922978,KSQ
027040,2026-05-13,2378,KR7027040005,서울전자통신,KOSDAQ,중견기업부,480,0,0,0.0,0,0,0,0,0,33402646560,69588847,KSQ
017000,2026-05-13,2379,KR7017000001,신원종합개발,KOSDAQ,우량기업부,2855,1,20,0.71,2850,2925,2750,59810,169750850,33312217085,11668027,KSQ
063760,2026-05-13,2380,KR7063760003,이엘피,KOSDAQ,벤처기업부,3570,2,-100,-2.72,3655,3725,3400,120028,430043030,33290714100,9325130,KSQ
079170,2026-05-13,2381,KR7079170007,한창산업,KOSDAQ,우량기업부,6390,3,0,0.0,6440,6490,6250,13274,84314040,33228000000,5200000,KSQ
115480,2026-05-13,2382,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,548,0,0,0.0,0,0,0,0,0,33222257784,60624558,KSQ
210120,2026-05-13,2383,KR7210120002,캔버스엔,KOSDAQ,중견기업부,1370,2,-25,-1.79,1395,1395,1313,297833,399870515,33205344860,24237478,KSQ
001070,2026-05-13,2384,KR7001070002,대한방직,KOSPI,,6250,2,-190,-2.95,6400,6430,6250,16843,106563230,33125000000,5300000,STK
225220,2026-05-13,2385,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1725,1,8,0.47,1694,1760,1691,108127,185406209,33102786225,19190021,KSQ
051380,2026-05-13,2386,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2155,2,-95,-4.22,2240,2245,2135,76681,168221225,33057855160,15340072,KSQ
148780,2026-05-13,2388,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1050,2,-32,-2.96,1082,1114,1040,163920,174360807,33018011250,31445725,KSQ
357430,2026-05-13,2389,KR7357430008,마스턴프리미어리츠,KOSPI,,1082,2,-8,-0.73,1096,1115,1078,88815,96475364,33006742174,30505307,STK
033050,2026-05-13,2390,KR7033050006,제이엠아이,KOSDAQ,중견기업부,1010,1,15,1.51,996,1014,970,69782,68442335,32905135420,32579342,KSQ
274400,2026-05-13,2391,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,3620,2,-75,-2.03,3695,3830,3550,15572,57125780,32893104660,9086493,KSQ
187220,2026-05-13,2393,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2845,1,30,1.07,2815,2880,2765,26062,73524325,32788434385,11524933,KSQ
900070,2026-05-13,2394,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),610,0,0,0.0,0,0,0,0,0,32783820480,53743968,KSQ
252500,2026-05-13,2395,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,790,2,-15,-1.86,792,804,772,291289,227280795,32774248100,41486390,KSQ
023790,2026-05-13,2396,KR7023790009,동일스틸럭스,KOSDAQ,중견기업부,1249,0,0,0.0,0,0,0,0,0,32648381633,26139617,KSQ
001810,2026-05-13,2397,KR7001810001,무림SP,KOSDAQ,중견기업부,1469,2,-13,-0.88,1455,1508,1453,46111,68338842,32519987500,22137500,KSQ
009460,2026-05-13,2398,KR7009460007,한창제지,KOSPI,,544,0,0,0.0,0,0,0,0,0,32459112384,59667486,STK
462310,2026-05-13,2399,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,3960,1,200,5.32,3765,4025,3765,41665,164818577,32413079160,8185121,KSQ
024070,2026-05-13,2400,KR7024070005,WISCOM,KOSPI,,2110,2,-150,-6.64,2250,2455,2110,100371,219719820,32338784180,15326438,STK
367000,2026-05-13,2401,KR7367000007,플래티어,KOSDAQ,벤처기업부,3850,2,-5,-0.13,3715,3900,3700,6833,25891520,32294596950,8388207,KSQ
096690,2026-05-13,2402,KR7096690003,에이루트,KOSDAQ,중견기업부,1337,0,0,0.0,0,0,0,0,0,32271239861,24137053,KSQ
101000,2026-05-13,2403,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,814,1,22,2.78,798,840,777,413790,332797759,32268545672,39641948,KSQ
115610,2026-05-13,2405,KR7115610008,이미지스,KOSDAQ,벤처기업부,2720,1,65,2.45,2730,2785,2550,160751,429626055,32147051680,11818769,KSQ
014130,2026-05-13,2406,KR7014130009,한익스프레스,KOSPI,,2675,1,60,2.29,2620,2695,2510,67858,174521380,32100000000,12000000,STK
048470,2026-05-13,2407,KR7048470009,대동스틸,KOSDAQ,중견기업부,3315,1,45,1.38,3270,3370,3255,75439,251070669,31989750000,9650000,KSQ
900300,2026-05-13,2408,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),127,1,6,4.96,122,143,114,81444852,10629012707,31877619252,251004876,KSQ
377220,2026-05-13,2409,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,1123,1,1,0.09,1121,1140,1101,76448,85761121,31792130000,28310000,KSQ
047080,2026-05-13,2410,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1280,1,7,0.55,1273,1297,1258,162038,205859917,31772623360,24822362,KSQ
208710,2026-05-13,2411,KR7208710004,포톤,KOSDAQ,중견기업부,2405,2,-30,-1.23,2395,2520,2390,161364,394369252,31698217460,13180132,KSQ
405920,2026-05-13,2412,KR7405920000,나라셀라,KOSDAQ,중견기업부,2460,2,-50,-1.99,2560,2560,2450,11317,28392270,31680066960,12878076,KSQ
431190,2026-05-13,2413,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,4230,1,70,1.68,4165,4355,4165,33561,144066429,31667649660,7486442,KSQ
377030,2026-05-13,2414,KR7377030002,비트맥스,KOSDAQ,관리종목(소속부없음),2960,3,0,0.0,2700,3055,2700,83880,243035160,31655305600,10694360,KSQ
900310,2026-05-13,2415,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),494,1,11,2.28,483,515,483,179258,89807686,31636587450,64041675,KSQ
291230,2026-05-13,2416,KR7291230001,엔피,KOSDAQ,중견기업부,715,2,-5,-0.69,720,729,709,66995,47933605,31528479125,44095775,KSQ
016100,2026-05-13,2417,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1644,2,-52,-3.07,1647,1684,1550,63256,102839012,31401869736,19100894,KSQ
008470,2026-05-13,2418,KR7008470007,부스타,KOSDAQ,벤처기업부,3725,1,75,2.05,3650,3760,3650,13425,49810335,31307880000,8404800,KSQ
146060,2026-05-13,2419,KR7146060009,율촌,KOSDAQ,중견기업부,1302,2,-14,-1.06,1341,1376,1302,63802,85240159,31268304690,24015595,KSQ
258830,2026-05-13,2420,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,31223976612,75786351,KSQ
003680,2026-05-13,2421,KR7003680006,한성기업,KOSPI,,5010,1,35,0.7,4975,5020,4940,24649,122459435,31109670150,6209515,STK
038530,2026-05-13,2422,KR7038530002,케이바이오랩스,KOSDAQ,중견기업부,1341,2,-141,-9.51,1450,1561,1320,1789091,2486470392,31034587329,23142869,KSQ
148930,2026-05-13,2423,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3045,2,-65,-2.09,3110,3175,3025,27621,84127021,30983523585,10175213,KSQ
065770,2026-05-13,2424,KR7065770000,CS,KOSDAQ,벤처기업부,1584,0,0,0.0,0,0,0,0,0,30747229920,19411130,KSQ
002690,2026-05-13,2425,KR7002690006,동일제강,KOSPI,,1509,2,-29,-1.89,1538,1550,1508,103019,156933706,30633243240,20300360,STK
002420,2026-05-13,2426,KR7002420008,세기상사,KOSPI,,5130,2,-10,-0.19,5270,5300,5130,11712,60819530,30625833240,5969948,STK
032750,2026-05-13,2427,KR7032750002,삼진,KOSDAQ,우량기업부,3385,2,-30,-0.88,3450,3475,3345,14813,49930140,30570347970,9031122,KSQ
015260,2026-05-13,2428,KR7015260003,에이엔피,KOSPI,,646,2,-1,-0.15,710,710,636,244719,162152076,30437513524,47116894,STK
038620,2026-05-13,2429,KR7038620001,위즈코프,KOSDAQ,벤처기업부,2005,1,33,1.67,2000,2085,1970,112485,225951509,30367515465,15145893,KSQ
142760,2026-05-13,2430,KR7142760008,모아라이프플러스,KOSDAQ,기술성장기업부,720,2,-26,-3.49,744,749,715,80500,58612813,30360225600,42166980,KSQ
335870,2026-05-13,2431,KR7335870002,윙스풋,KOSDAQ,중견기업부,1807,2,-24,-1.31,1833,1841,1790,32989,59901597,30268104711,16750473,KSQ
131090,2026-05-13,2432,KR7131090003,시큐브,KOSDAQ,벤처기업부,3950,3,0,0.0,4005,4010,3940,25387,100788705,30249972950,7658221,KSQ
246250,2026-05-13,2433,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
227610,2026-05-13,2434,KR7227610003,아우딘퓨쳐스,KOSDAQ,벤처기업부,794,0,0,0.0,0,0,0,0,0,30209513324,38047246,KSQ
018680,2026-05-13,2435,KR7018680009,서울제약,KOSDAQ,벤처기업부,2585,2,-15,-0.58,2600,2645,2560,8748,22657405,30139339615,11659319,KSQ
030720,2026-05-13,2436,KR7030720007,동원수산,KOSPI,,6470,2,-340,-4.99,6790,6790,6350,56972,368230195,30110118350,4653805,STK
053290,2026-05-13,2437,KR7053290003,NE능률,KOSDAQ,중견기업부,1820,2,-67,-3.55,1888,1920,1820,69658,129071667,30077878740,16526307,KSQ
010400,2026-05-13,2438,KR7010400000,우진아이엔에스,KOSPI,,3945,1,75,1.94,3870,3985,3775,14656,57236710,30068790000,7622000,STK
304840,2026-05-13,2439,KR7304840002,피플바이오,KOSDAQ,벤처기업부,1280,1,77,6.4,1215,1439,1199,339055,439192430,30047535360,23474637,KSQ
224060,2026-05-13,2440,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),5820,1,410,7.58,5410,6090,5190,82574,473938885,30035402040,5160722,KSQ
006570,2026-05-13,2441,KR7006570006,대림통상,KOSPI,,1970,1,7,0.36,1963,1995,1904,7044,13819588,29993250000,15225000,STK
138070,2026-05-13,2442,KR7138070008,신진에스엠,KOSDAQ,중견기업부,1712,1,1,0.06,1711,1742,1697,25456,43668848,29965485248,17503204,KSQ
023150,2026-05-13,2443,KR7023150006,MH에탄올,KOSPI,,4055,1,15,0.37,4155,4155,4050,13900,56761263,29919922930,7378526,STK
432980,2026-05-13,2444,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,3480,2,-5,-0.14,3485,3490,3380,6728,23255670,29899262160,8591742,KSQ
397810,2026-05-13,2445,KR7397810003,애드포러스,KOSDAQ,벤처기업부,5780,2,-220,-3.67,5980,5980,5750,24235,141294860,29829250600,5160770,KSQ
115160,2026-05-13,2446,KR7115160004,휴맥스,KOSDAQ,중견기업부,6900,2,-60,-0.86,7100,7100,6690,22800,155027470,29753779800,4312142,KSQ
049120,2026-05-13,2447,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,2805,2,-165,-5.56,2965,2965,2725,53556,150537491,29737664715,10601663,KSQ
080470,2026-05-13,2448,KR7080470008,성창오토텍,KOSDAQ,벤처기업부,4070,1,30,0.74,4040,4095,4000,9033,36582595,29711000000,7300000,KSQ
368600,2026-05-13,2449,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,1162,1,137,13.37,1025,1218,1010,1273971,1463372392,29675558052,25538346,KSQ
002820,2026-05-13,2451,KR7002820009,SUN&L,KOSPI,,2335,1,30,1.3,2305,2385,2290,78577,183228410,29439654315,12607989,STK
236810,2026-05-13,2452,KR7236810008,엔비티,KOSDAQ,기술성장기업부,1730,1,1,0.06,1729,1763,1708,42985,74296104,29367486980,16975426,KSQ
088790,2026-05-13,2454,KR7088790001,진도,KOSPI,,2355,2,-70,-2.89,2425,2465,2315,28795,69522200,29314437120,12447744,STK
091340,2026-05-13,2455,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2500,2,-30,-1.19,2515,2530,2445,56691,141332485,29259302500,11703721,KSQ
121890,2026-05-13,2456,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2200,2,-30,-1.35,2235,2255,2150,155500,339521100,29241181200,13291446,KSQ
019660,2026-05-13,2457,KR7019660000,글로본,KOSDAQ,중견기업부,2095,2,-65,-3.01,2150,2160,2025,38673,80657510,29213377635,13944333,KSQ
005360,2026-05-13,2458,KR7005360003,모나미,KOSPI,,1545,2,-35,-2.22,1580,1593,1541,84584,131441534,29196339315,18897307,STK
446070,2026-05-13,2459,KR7446070005,유니드비티플러스,KOSPI,,2750,2,-35,-1.26,2825,2825,2615,73792,203122730,29180841250,10611215,STK
301300,2026-05-13,2460,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,2215,2,-15,-0.67,2230,2275,2180,41183,91428288,29137687080,13154712,KSQ
465770,2026-05-13,2461,KR7465770006,STX그린로지스,KOSPI,,4055,1,160,4.11,3805,4720,3750,1176231,5141983353,29078534760,7171032,STK
331520,2026-05-13,2462,KR7331520007,밸로프,KOSDAQ,중견기업부,2850,1,245,9.4,2570,2890,2570,287503,800398130,28992702300,10172878,KSQ
067730,2026-05-13,2463,KR7067730002,로지시스,KOSDAQ,중견기업부,2985,2,-25,-0.83,2970,3090,2970,127252,385136868,28876657170,9673922,KSQ
123840,2026-05-13,2464,KR7123840001,뉴온,KOSDAQ,투자주의환기종목(소속부없음),4530,1,115,2.6,4395,4900,4270,26373,119699905,28835397900,6365430,KSQ
068100,2026-05-13,2465,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,2405,2,-5,-0.21,2410,2435,2300,38665,90278475,28685724080,11927536,KSQ
377330,2026-05-13,2466,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,3520,2,-15,-0.42,3450,3700,3450,9607,34107130,28652638080,8139954,KSQ
310870,2026-05-13,2467,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1385,2,-51,-3.55,1436,1467,1368,158742,221723141,28651870335,20687271,KSQ
900110,2026-05-13,2468,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),774,2,-3,-0.39,787,789,758,52581,40555150,28541052630,36874745,KSQ
091970,2026-05-13,2469,KR7091970004,나노캠텍,KOSDAQ,중견기업부,757,0,0,0.0,0,0,0,0,0,28519144571,37673903,KSQ
024940,2026-05-13,2471,KR7024940009,PN풍년,KOSDAQ,벤처기업부,2845,2,-30,-1.04,2875,2930,2835,93567,267953300,28450000000,10000000,KSQ
033250,2026-05-13,2472,KR7033250002,체시스,KOSPI,,4420,2,-40,-0.9,4405,4550,4375,28123,125032625,28288000000,6400000,STK
052300,2026-05-13,2473,KR7052300001,오션인더블유,KOSDAQ,중견기업부,1741,0,0,0.0,0,0,0,0,0,28281026848,16244128,KSQ
085810,2026-05-13,2474,KR7085810000,알티캐스트,KOSDAQ,중견기업부,2155,1,55,2.62,2070,2160,2050,39289,82424996,28250338930,13109206,KSQ
044780,2026-05-13,2475,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1521,2,-17,-1.11,1538,1552,1510,187206,286262264,28147302027,18505787,KSQ
